geneID	geneSymbol	Thymus_0	Thymus_1	TALL_01	TALL_03	TALL_04	TALL_06	TALL_08	TALL_09	TALL_12	TALL_14	TALL_15	TALL_16
XLOC_005425	FLRT2	1.21501	0.0255326	0	0	0	0	0	0	0.00559795	0	0	0.284202
XLOC_005426	GPR65	3.36713	2.75442	2.69426	2.05751	0.98221	0.810819	0.226266	1.12238	2.93032	3.84114	2.21161	2.33548
XLOC_005427	SPATA7	6.50091	5.13617	1.38049	4.95259	3.93936	1.98788	4.51182	4.23172	1.68881	6.561	5.65075	2.62883
XLOC_005428	ZC3H14	15.058	14.9891	19.8484	14.3864	13.8069	9.96784	30.1174	21.8734	17.4449	18.1768	15.1923	20.3062
XLOC_005429	TTC8	1.88438	1.17517	1.83377	1.73083	2.37785	4.07084	3.99148	2.11053	0.442509	4.45757	3.06663	4.03296
XLOC_005430	TDP1	16.8687	22.3904	10.5346	11.5679	11.7803	8.44465	8.74116	13.9105	12.9492	8.82251	7.82925	12.406
XLOC_005431	KCNK13	0.804238	0	0.914795	0	0.132513	0.0816266	0	0.0425326	0.183551	0.0830197	0	0.0678614
XLOC_005432	PSMC1	1.22538	1.18613	0.853851	2.30051	2.26438	1.64243	3.21884	1.70417	1.10895	0.832823	1.20944	4.0925
XLOC_005433	CALM1	56.6334	59.1977	84.0932	69.3711	43.4143	69.0526	38.9519	100.249	58.706	37.6663	25.8257	49.4912
XLOC_005434	C14orf159	18.6682	21.1432	31.9759	24.4322	11.8692	15.6249	23.4127	24.645	11.7993	10.9883	20.5631	18.5291
XLOC_005435	CPSF2	32.6275	25.8353	18.162	11.7651	8.06733	6.76465	13.3077	18.6595	10.0137	7.70793	5.6569	15.1786
XLOC_005436	SLC24A4	0.571251	0.246693	2.57326	0.910699	0.502392	0.0400819	0.0389505	0.0839562	0.732888	0.347676	0	0.76913
XLOC_005437	RIN3	16.8452	12.5133	17.4331	15.08	11.9065	18.1813	8.03463	18.1507	43.2107	6.58795	12.738	10.4848
XLOC_005438	GOLGA5	14.3005	13.0956	8.24717	7.09059	10.6322	6.98547	12.9849	8.50187	11.0282	7.07473	3.51637	6.85943
XLOC_005439	CHGA	0.267956	0	0	0	0	0	0	0	0	0	0	0
XLOC_005440	TMEM251	7.78605	8.01603	5.39727	4.63454	2.71925	2.83167	4.00656	5.99264	2.03908	2.83553	2.34372	3.72383
XLOC_005441	UBR7	24.2151	25.5335	24.1574	19.7513	47.4944	15.5892	57.5327	30.2688	30.8451	22.2292	15.2235	16.1905
XLOC_005442	UNC79	0.049939	0.0129359	0	0.0116874	0.046747	0	0	0.0239707	0.00472656	0	0.0226924	0
XLOC_005443	COX8C	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005444	FAM181A	0	0	0	0	0	0	0	0	0	0	0.114145	0
XLOC_005445	OTUB2	0.157229	0.0483105	0	0	0	0	0	0.0269397	0.137761	0	0.0510005	0
XLOC_005446	IFI27L1	4.35664	7.61603	6.45808	14.2322	8.84156	7.92008	5.19528	12.3157	9.93781	6.90537	7.66117	10.8915
XLOC_005447	IFI27	45.7105	2.15962	0.273569	1.07685	0.16642	1.70108	3.09943	0.862843	5.09844	0.637227	0.407668	51.9904
XLOC_005448	PPP4R4	0.0449837	0.0290255	0	0.0263509	0.0420556	0	0	0	0.095502	0	0	0.0862475
XLOC_005449	SERPINA4	0.468891	0	0	0	0	0	0	0	0	0	0	0
XLOC_005450	SERPINA5	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005451	SERPINA3	0.137954	0	0	0	0	0	0	0	0	0	0	0
XLOC_005452	GLRX5	34.073	38.7023	42.6489	46.7572	47.0557	41.0645	33.9819	47.4612	45.7796	33.8074	15.6673	94.6192
XLOC_005453	TCL1B	0	0	0	0	0	0	0	0	0.0394256	0	0	0.442124
XLOC_005454	C14orf132	1.14487	0.0579398	0	0.0916509	0.0104713	0	0	0	0.00529282	0.039246	0.076251	0.0429922
XLOC_005455	BDKRB2	0.378484	0.00888527	0	0	0	0	0.0917004	0	0	0	0	0
XLOC_005456	BDKRB1	0.596163	0	0	0	0	0	0	0	0	0	0	0
XLOC_005457	GSKIP	11.0332	5.60327	4.55807	3.68213	5.09145	6.10653	2.81965	4.40834	4.53571	5.5997	1.97726	3.79914
XLOC_005458	AK7	0.12414	0.285734	0.544752	0.374135	0.0745786	0	0.0393313	0.0318998	0.0376127	0.124462	0.181165	1.19764
XLOC_005459	PAPOLA	77.6699	89.5032	81.0415	81.6575	73.0255	109.32	92.5479	80.4668	81.8917	92.1135	144.054	69.6643
XLOC_005460	VRK1	43.2159	39.0512	29.3161	38.7017	41.0881	32.4317	61.4669	53.9261	41.4314	40.4634	23.4378	38.8066
XLOC_005461	C14orf177	0	0.223428	0	0.0887114	0	0	0	0	0	0	0	0
XLOC_005462	CCNK	12.1462	22.2575	33.9953	30.4474	43.5564	64.8304	41.244	28.7796	46.3346	40.9462	65.2803	44.5672
XLOC_005463	HHIPL1	0	0.0691633	0.0612719	0.0296299	0	0.0465086	0.0747897	0	0	0.147868	0	0
XLOC_005464	CYP46A1	0.292361	0.318724	0	0.102968	0.0818232	0.202018	0.387463	0.0525516	0.246985	0.153944	0.397873	0.460589
XLOC_005465	EML1	0.167767	0.0333403	0	0	0	0.0666417	0	0	0.0365504	0	0	0
XLOC_005466	EVL	109.98	234.615	217.08	205.147	112.656	203.669	96.94	244.272	135.014	196.578	247.293	164.16
XLOC_005467	YY1	50.3154	40.404	47.3402	49.6153	56.1626	100.314	102.228	54.598	92.3375	72.5561	86.4677	79.8178
XLOC_005468	SLC25A47	0	0.0686024	0	0	0.0999822	0.123719	0	0	0.125574	0.0627771	0	0
XLOC_005469	WDR25	3.58606	4.47201	4.14742	3.12918	1.50084	4.77688	4.21876	3.03017	1.95341	4.36222	8.02865	4.34406
XLOC_005470	DLK1	2.18755	0	0	0.139024	0	0	0	0	0.0276456	0	0	0
XLOC_005471	DIO3	0	0	0	0.152423	0	0	0	0	0	0	0	0
XLOC_005472	PPP2R5C	61.7858	67.9077	25.616	40.8197	40.0858	25.766	25.7653	47.7329	50.1891	73.7399	23.9177	38.7663
XLOC_005473	DYNC1H1	53.9668	39.3812	38.8415	52.7312	53.6674	70.4181	104.559	50.7739	62.693	63.7717	73.3176	67.8487
XLOC_005474	WDR20	16.5229	19.0057	8.35941	11.7141	22.9281	27.6583	13.558	6.33183	23.1385	35.0574	27.9	13.2397
XLOC_005475	ZNF839	4.61939	4.6864	5.98591	7.21054	5.62106	7.36357	15.2918	5.49323	4.22102	6.12642	9.9727	4.11988
XLOC_005476	TECPR2	6.88608	6.52972	3.35097	3.50807	2.57426	3.09371	2.70459	2.60246	3.17338	4.54662	4.43606	3.7927
XLOC_005477	RCOR1	14.8559	19.0664	15.8514	22.3214	22.7332	58.121	21.5927	19.8262	26.3268	26.3109	25.283	22.8413
XLOC_005478	TRAF3	6.59018	3.35766	3.27289	2.016	4.515	10.8269	5.52423	1.65366	7.18181	12.5466	8.47177	4.47288
XLOC_005479	AMN	0.524781	0.437977	2.56998	0.142403	0.563945	3.42511	3.55267	0	0.452861	2.69335	5.48906	0.633967
XLOC_005480	EXOC3L4	1.87024	0.0593845	0	0	0	0	0	0	0	0	0	0
XLOC_005481	TNFAIP2	11.6871	5.37829	41.6336	41.8238	49.0896	30.7387	85.9959	5.27863	25.6015	27.7986	65.2865	32.9855
XLOC_005482	EIF5	33.2366	43.7347	70.2915	76.8114	66.9337	126.207	93.8101	62.1309	52.9285	71.0985	102.693	94.7206
XLOC_005483	MARK3	23.2137	35.9212	26.2266	25.3299	21.8639	49.3325	33.3751	23.6336	37.9567	38.3469	56.3544	39.7617
XLOC_005484	TRMT61A	2.05178	2.87723	6.35493	5.05344	3.11672	3.08426	1.84402	4.71486	4.33191	2.94977	2.83154	5.80478
XLOC_005485	APOPT1	5.49347	7.67892	7.98361	6.25353	6.26069	7.06162	9.4884	12.42	8.14804	14.1026	5.20247	13.2641
XLOC_005486	KLC1	23.9601	39.9735	32.7376	34.6058	30.6781	48.0047	37.2131	38.8849	42.0623	46.1994	56.5249	35.3763
XLOC_005487	ZFYVE21	6.66352	4.49965	4.09811	2.69875	1.95239	1.89289	1.34435	3.81564	2.29498	5.75458	3.26702	6.97993
XLOC_005488	TDRD9	0.560626	0.0545251	1.63256	0.105893	0.16915	0.062254	0.348307	0.151861	0.367276	1.33244	0.041072	1.90865
XLOC_005489	ASPG	0.35604	0	0	0	0	0	0	0	0	0	0	0
XLOC_005490	KIF26A	0.864867	0.010867	0.124224	0.0147421	0.011787	0.0144411	0.261579	0.256913	0.0774362	0.147282	0.11445	0.48388
XLOC_005491	C14orf180	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005492	INF2	7.04237	8.27964	43.3444	18.2007	12.9337	42.3299	33.3277	40.7252	28.099	18.3865	13.3747	14.2862
XLOC_005493	ADSSL1	0.652232	0.135293	0.386798	0.124269	0.246447	2.31734	2.46852	0.122253	1.31259	0.680812	0.71938	1.16766
XLOC_005494	SIVA1	100.236	157.519	78.3874	71.3514	83.6434	175.796	94.4354	75.4525	119.866	94.3352	46.6629	133.314
XLOC_005495	ZBTB42	2.21662	1.04255	2.11225	1.88469	1.36887	2.20557	2.16651	2.93672	1.08689	2.2744	1.47164	1.56451
XLOC_005496	CEP170B	0.905147	0.0604689	0.0289858	0.104453	0.0357635	0.524038	0.0188722	0.0305649	0.0662938	0.119238	0.173765	0
XLOC_005497	PLD4	3.11605	1.56048	2.62615	0.83592	0.619538	0.710798	0	0.397988	4.33905	0.777411	0.860887	17.341
XLOC_005498	C14orf79	0.892498	0.70664	0.959544	0.171535	0.13618	2.13191	0.0716049	0.11665	0.251032	1.08241	0	0.394731
XLOC_005499	BTBD6	9.68629	9.66078	10.963	8.65215	7.04423	8.54144	16.8091	12.2501	13.3717	7.49055	1.87996	11.6693
XLOC_005500	PACS2	7.97302	10.401	9.00702	15.605	8.7353	20.6012	8.48153	9.84206	13.8005	15.275	20.3606	9.97493
XLOC_005501	TEX22	0.243253	1.53424	0.632451	1.10054	0.292036	0.31975	1.69229	0.791504	0.474026	1.26029	0.709701	0.116328
XLOC_005502	MTA1	19.5029	27.491	35.695	34.1926	25.9836	43.7965	32.6048	33.4091	40.6869	46.9753	60.1734	26.8487
XLOC_005503	CRIP2	7.81565	0.10088	2.32673	3.05384	16.0088	0.827802	0	0.29151	0.962052	0.837447	3.01264	1.72226
XLOC_005504	CRIP1	79.2465	22.5742	53.0456	45.0122	130.157	34.6931	4.81673	29.0586	78.4184	6.7755	5.80978	15.7852
XLOC_005505	C14orf80	3.54639	5.97891	7.28995	4.34176	1.5728	1.5701	2.35078	5.43319	3.01174	2.52426	0.556618	3.01531
XLOC_005506	TMEM121	0.871986	0.556239	0	0.219755	0.0579984	0.0719186	0	0	0.087305	0.218726	0	0.474109
XLOC_005507	POTEM	0.144751	0.110192	0.16473	0.119597	0.131477	0.146444	0.075784	0.168573	0.295964	0.0149353	0.0580289	0
XLOC_005508	OR11H2	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005509	OR4K14	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005510	OR4K13	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005511	TTC5	10.6723	9.25832	7.22905	3.77236	2.25733	4.66963	3.77843	7.81368	4.05262	4.74132	2.91294	7.30455
XLOC_005512	CCNB1IP1	14.7694	14.5639	27.3434	35.4131	65.9168	49.9319	62.2884	16.3504	16.4415	42.4839	62.7555	41.4214
XLOC_005513	TEP1	8.08638	10.0273	9.72021	12.5188	7.69645	11.5298	8.95713	8.23037	8.86163	9.74952	14.7245	6.12343
XLOC_005514	KLHL33	0	0.38006	0	0	0	0.114031	0.218244	0	0	0	0.11217	0
XLOC_005515	OSGEP	11.8244	12.7475	11.1045	10.8489	10.3171	13.1119	11.0906	13.6088	9.33514	9.04658	11.1126	16.1767
XLOC_005516	TMEM55B	9.1963	10.8039	10.7275	14.9741	18.5792	31.0445	23.2117	14.1152	17.3039	16.8218	17.976	12.9595
XLOC_005517	RNASE9	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005518	"RNASE11,RNASE12"	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005519	OR6S1	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005520	RNASE1	123.951	7.80618	1.69484	0	0	0	0	0	0.423742	0	0	3.03161
XLOC_005521	NDRG2	8.52401	1.86168	0.638757	0.65961	0.392819	0.916836	1.37754	0	0.905794	0.547771	0	0.491338
XLOC_005522	RNASE13	0	0	0	0	0.108843	0	0	0	0	0	0.264788	0
XLOC_005523	ZNF219	5.83387	9.1155	5.75827	12.0811	8.46061	14.4064	4.98516	1.94009	6.17795	9.58655	10.8048	3.44655
XLOC_005524	OR5AU1	0	0	0	0	0.171048	0	0	0	0	0.323697	0	0
XLOC_005525	HNRNPC	157.958	186.051	118.009	180.184	157.989	172.115	264	196.223	151.616	169.773	223.913	217.053
XLOC_005526	SUPT16H	30.1318	31.2968	23.3883	25.0701	47.5668	21.7766	45.0192	48.1131	41.1513	21.053	26.1267	41.0049
XLOC_005527	CHD8	36.5088	36.807	24.2506	28.9165	47.281	40.7283	44.1843	27.2097	47.5653	34.3264	58.7148	25.5915
XLOC_005528	RAB2B	11.633	14.0187	10.5008	15.5817	26.0602	26.8398	20.0363	15.5988	21.9967	23.4433	40.6831	12.2935
XLOC_005529	METTL3	18.6456	29.6012	18.982	35.2393	24.0505	39.5977	51.1943	33.4831	13.3037	37.4197	54.7613	36.5994
XLOC_005530	SALL2	8.28005	7.40295	5.14285	13.2312	14.2719	3.13546	9.99318	7.52327	6.03224	2.70423	2.78498	2.15158
XLOC_005531	OR10G3	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005532	OR10G2	0	0.0467562	0	0	0	0	0	0	0	0	0	0
XLOC_005533	DAD1	158.345	141.183	53.423	95.5516	49.2928	84.1014	33.9606	79.5587	64.88	55.4359	33.1821	147.424
XLOC_005534	SLC7A7	4.32107	1.08934	26.0814	8.31131	8.0927	1.54366	0	1.25531	14.4406	3.77544	2.18597	5.44265
XLOC_005535	RBM23	59.4013	47.368	18.5979	23.1964	26.5418	30.6295	21.5598	24.2174	39.8157	21.1953	22.2539	30.4408
XLOC_005536	PRMT5	18.603	19.3815	24.5525	16.9094	10.567	6.27306	11.588	24.7048	10.4337	6.42608	5.45372	33.8053
XLOC_005537	HAUS4	19.9229	15.3851	22.3262	21.3838	18.8627	10.241	18.4332	22.3292	17.1785	13.698	7.23368	45.2227
XLOC_005538	AJUBA	3.17529	1.53421	0.224557	0.815108	0.0574148	0.0469829	0.756211	0.258702	1.28154	1.48832	0	0.980045
XLOC_005539	C14orf93	8.976	10.7233	7.24087	8.95543	5.68051	4.29081	3.64339	4.01695	4.86957	4.70749	5.81113	3.58706
XLOC_005540	PSMB5	23.0494	13.1455	8.31178	7.94756	10.0116	10.3303	10.2163	10.233	8.10516	8.32174	6.2908	34.8407
XLOC_005541	CDH24	3.18069	8.15406	0.965646	3.5521	1.05769	1.4694	1.09208	1.03255	3.09165	2.76983	0.726043	0.890462
XLOC_005542	ACIN1	43.6426	75.4578	47.3255	58.5847	60.6807	65.4427	60.2351	57.3962	81.761	47.9279	71.5931	63.5403
XLOC_005543	CEBPE	0.447321	0.23355	0.231153	0.215189	0.0568079	0.140841	0	0	0.114038	0	0	0.145134
XLOC_005544	SLC7A8	3.56017	0.368421	0.189244	0.215539	0.136321	0.0704042	0	0	0.0522485	0.0956479	0	0.12745
XLOC_005545	HOMEZ	9.80009	5.99135	4.7004	3.76682	0.479123	1.68534	0.344718	2.76611	1.20877	0.980931	3.59685	2.31115
XLOC_005546	PPP1R3E	4.40025	7.40474	6.01993	7.4491	3.09087	5.42477	11.1278	7.9981	2.89418	8.76422	7.20005	3.56659
XLOC_005547	SLC22A17	0.678674	0.651093	0.087386	0.495826	1.06357	0.265809	0.403118	0.328256	1.49357	0.160236	0.724651	0.849561
XLOC_005548	EFS	0.457737	0	0	0	0	0	0	0	0.0160619	0	0	0
XLOC_005549	MYH6	0	0	0	0	0	0	0	0.017256	0	0	0	0
XLOC_005550	MYH7	0.203009	0	0	0	0	0	0	0	0	0	0	0
XLOC_005551	ZFHX2	0.410842	0.115185	0.265196	0.215247	0.0172214	0.179196	0.232146	0.121417	0.0696579	0.0752844	0.355277	0.057459
XLOC_005552	AP1G2	0.384467	0.0696769	0.0767439	0.118506	0	0	0.209742	0	0.0477555	0	0.0459467	0
XLOC_005553	NRL	1.23701	2.12045	0.140673	1.08944	0.519172	0.694744	0.204803	0.555821	0.957347	0.814233	0.841615	0.287754
XLOC_005554	EMC9	5.90951	7.13116	1.94451	1.97677	2.13912	3.14514	7.23401	9.51167	4.31264	1.95766	1.45079	3.32027
XLOC_005555	PSME2	28.3127	25.3747	28.7544	32.6971	27.7069	42.483	27.3284	35.6155	26.4695	16.2651	14.9364	37.6504
XLOC_005556	IPO4	8.0544	7.03016	12.5865	10.4613	11.2931	11.5626	10.5157	10.7361	11.6237	9.25053	11.3465	19.8549
XLOC_005557	TM9SF1	16.3099	15.8795	12.2475	12.3664	18.3306	15.7126	13.7971	11.6308	16.7401	12.2058	15.429	12.9252
XLOC_005558	CHMP4A	21.3004	19.2463	11.6209	15.7953	6.60576	12.6411	18.1808	16.9977	8.04439	6.73332	7.2371	21.2796
XLOC_005559	"MDP1,NEDD8,NEDD8-MDP1"	126.225	154.739	108.373	94.1125	111.096	111.061	99.4384	88.3286	87.9872	71.3389	31.5895	206.533
XLOC_005560	TINF2	45.2938	46.6976	25.0656	23.0718	18.8082	19.562	14.213	24.0038	16.682	18.9662	15.3985	18.5771
XLOC_005561	TGM1	0.660961	0.439033	0.315304	0.300028	0.0896149	0.11031	0	0.42178	0.511825	0.0748269	0.943584	0.0765117
XLOC_005562	RABGGTA	6.27102	7.3189	7.62137	6.76989	7.86392	8.66717	4.22726	8.38579	9.65556	7.80802	6.49385	4.99884
XLOC_005563	DHRS1	9.36877	7.45292	4.13586	4.67989	5.21501	7.56262	6.50538	2.85008	6.03474	4.50973	7.56077	3.52242
XLOC_005564	CIDEB	1.3173	1.32883	5.0145	1.8457	1.43006	0.557013	0.297153	0.821615	1.23125	1.08519	0.274443	2.67772
XLOC_005565	ADCY4	0.957304	0.440736	0.311126	0	0.241386	0.854343	0.492903	0.0281067	0.519618	0.0899607	0.232812	0
XLOC_005566	RIPK3	3.20322	5.65528	1.26857	1.01068	0.713339	1.1569	1.89907	0.343691	2.37618	0.78326	1.8431	0.570176
XLOC_005567	CBLN3	0.512198	0.592159	0.320415	0.721199	0.179285	0.221032	0.0566401	0.736703	0.379118	0.449449	0.435775	0.238654
XLOC_005568	SDR39U1	11.8246	26.9941	24.1031	32.3259	18.7059	37.2868	27.4112	33.2153	15.9135	18.7207	40.3386	16.5204
XLOC_005569	CMA1	0.51158	0.0580512	0	0	0	0	0	0	0	0	0	0
XLOC_005570	CTSG	17.0047	6.00866	6.152	4.40176	2.40504	2.36278	11.121	1.34865	13.6489	5.42243	3.31645	6.38276
XLOC_005571	GZMH	0	0.587463	5.31494	7.80074	5.98419	0.185567	0	1.77486	2.97669	0.869995	1.91853	3.1865
XLOC_005572	GZMB	4.05201	3.06719	4.43105	40.704	12.41	1.43993	0	0.4035	15.743	9.49633	11.1945	42.4383
XLOC_005573	STXBP6	1.92021	0	0.177533	0.0549988	0	0	0	0	0.04393	0	0	0
XLOC_005574	NOVA1	0.392198	0.0389235	5.29569	8.53944	8.74208	2.11536	0.066965	1.64692	7.72326	5.56056	0	1.7678
XLOC_005575	PRKD1	1.53417	0.0408067	0	0	0.088709	0	0.0351012	0	0.156652	0.0277486	0	0.613928
XLOC_005576	STRN3	11.9454	10.6615	10.8198	15.4464	14.9309	15.6296	22.9051	14.8566	9.12615	26.9206	17.0414	16.2914
XLOC_005577	HECTD1	19.5057	16.903	19.2036	18.7081	30.9051	65.9595	33.5943	19.2756	24.826	26.9343	42.6099	31.834
XLOC_005578	HEATR5A	3.33232	2.20644	1.49236	1.51772	0.414752	3.03515	0.962349	1.08936	0.634068	1.27638	3.06923	2.10787
XLOC_005579	DTD2	6.1362	5.92774	8.51719	6.66386	5.55473	4.08847	6.86742	6.21442	3.87764	3.57629	3.39335	7.23223
XLOC_005580	GPR33	0.0311223	0.157423	0	0	0	0.108288	0	0.223315	0	0	0	0
XLOC_005581	EGLN3	9.21492	3.9803	4.03928	0.34489	0.0610374	0.488448	0.0964904	1.76291	2.35287	1.72022	1.11237	2.43872
XLOC_005582	SPTSSA	2.87101	1.4372	5.24653	3.97505	3.65846	1.2993	4.47928	9.98635	3.25393	3.05598	0.560692	5.11434
XLOC_005583	EAPP	41.4894	42.9986	31.1489	32.6522	55.4704	34.4688	35.8767	25.9291	39.3621	32.3931	24.7757	59.0115
XLOC_005584	SNX6	22.5137	15.8136	21.0521	20.4427	22.5356	19.823	15.7839	18.174	22.4041	30.1111	17.2018	26.8934
XLOC_005585	CFL2	4.11245	3.32342	6.67914	6.95153	7.56002	9.79371	13.5232	9.91686	5.00572	11.4655	7.70296	13.9989
XLOC_005586	BAZ1A	25.9898	29.0489	30.441	30.9088	25.2003	18.7665	41.8354	39.5196	28.9186	24.2319	31.1161	43.0843
XLOC_005587	PPP2R3C	13.4579	15.0373	14.3109	9.58018	12.2495	17.3507	8.95607	13.0871	14.1773	13.3733	15.0672	21.1471
XLOC_005588	NFKBIA	70.3305	48.5751	659.973	137.404	59.6821	104.29	72.5724	144.187	133.143	91.6109	251.621	213.456
XLOC_005589	RALGAPA1	4.65648	5.86928	5.07038	5.38737	6.7194	8.30995	7.90101	4.60509	7.22863	8.44722	8.33463	9.12661
XLOC_005590	MBIP	9.72749	8.04404	15.1463	12.9455	18.9919	8.99191	9.10278	8.5846	19.4419	24.2523	14.1766	26.1427
XLOC_005591	SFTA3	0	0	0	0	0	0	0	0	0.0298319	0	0.434184	6.01485
XLOC_005592	NKX2-1	0	0	3.88237	0	0	0.0478454	0	0	0.05436	0	0	20.0659
XLOC_005593	NKX2-8	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_005594	SLC25A21	0	0	0.119247	0.184639	0.192588	0	0.609568	0.316913	0.541823	0.18027	0.0499968	9.77117
XLOC_005595	FOXA1	0.0778021	0.0111447	0	0.0303937	0	0	0	0	0	0.0910037	0.0588754	0
XLOC_005596	CLEC14A	2.70632	0	0	0	0	0	0.335669	0	0	0	0	0
XLOC_005597	SEC23A	25.2866	19.6875	13.7838	10.8309	19.8696	16.8584	12.1723	13.2889	13.0518	18.7628	16.7203	14.9004
XLOC_005598	TRAPPC6B	15.3804	17.9044	9.60516	14.4901	10.6235	9.07983	17.5083	12.64	8.26448	15.5209	16.8151	18.3656
XLOC_005599	FBXO33	9.78022	11.6866	10.7938	14.4922	13.0602	19.136	14.0906	8.80475	17.2036	18.7266	11.2898	23.8602
XLOC_005600	FSCB	0.0653051	0	0	0	0	0	0	0	0	0	0	0.201021
XLOC_005601	KLHL28	14.2168	11.0102	9.79611	9.49744	10.197	14.1941	15.7001	5.17979	7.51403	14.6884	20.0864	13.9052
XLOC_005602	FKBP3	26.6898	31.7148	39.6882	37.3975	26.8936	26.2258	50.7726	48.3913	17.6129	23.7923	17.0176	97.7342
XLOC_005603	MIS18BP1	30.4404	40.6154	30.1646	39.2593	33.2451	51.9171	69.0906	48.7173	23.1923	43.0234	82.3209	74.0714
XLOC_005604	RPL10L	0	0.0557899	0	0	0.123775	0.156174	0	0	0	0	0	0
XLOC_005605	MDGA2	0	0.0070424	0.0123994	0.0574203	0.0152906	0	0.0242267	0.215725	0.0386181	0.198811	0.148515	0.156894
XLOC_005606	RPS29	685.254	332.638	356.726	723.314	704.003	1099.38	511.964	468.084	297.309	624.041	285.208	1599.67
XLOC_005607	RPL36AL	227.086	253.726	217.656	237.667	397.369	253.462	338.118	189.022	207.899	176.949	114.735	333.769
XLOC_005608	DNAAF2	3.77862	2.76257	4.41835	2.43555	2.20468	5.60786	4.29665	3.32272	3.42224	3.16609	5.92828	8.07354
XLOC_005609	POLE2	10.7823	9.19216	11.9248	10.0261	14.0115	5.99975	13.2578	16.7927	11.7537	8.80987	10.771	36.8774
XLOC_005610	NEMF	17.0525	20.3852	18.7243	23.4431	26.1112	44.0863	42.9628	22.7422	24.1836	27.2455	54.5231	32.2262
XLOC_005611	C14orf182	1.1381	0.995081	0.351935	0.699766	0.247661	0.228706	0.195744	0.278183	0.46795	0.542908	0.300907	0.443997
XLOC_005612	C14orf183	0.844149	0.487578	0.319587	0	0	0	0	0.126127	0.0975818	0	0	0
XLOC_005613	METTL21D	3.479	6.11236	8.30614	8.88944	8.81551	14.3093	20.1794	7.90606	7.87992	9.2757	16.1364	16.0864
XLOC_005614	SOS2	22.1956	20.4782	17.8712	15.2185	19.0018	32.0429	23.0464	21.3656	18.2266	28.7385	35.4628	17.1011
XLOC_005615	L2HGDH	1.72759	1.40136	0.96705	1.39378	2.12331	1.01201	1.84874	1.73103	1.07281	2.29323	1.84549	2.07801
XLOC_005616	CDKL1	2.73066	2.38994	3.09275	2.24456	3.22261	1.98119	2.90245	1.78593	3.46406	2.28049	1.52035	2.95401
XLOC_005617	MAP4K5	11.655	12.8478	17.5462	13.6983	22.4684	29.4604	36.5739	19.4877	20.5721	28.8707	38.3883	22.5438
XLOC_005618	SAV1	4.43893	1.79402	7.69718	2.36614	5.18677	3.25367	7.21011	1.88257	2.58891	7.31303	6.04571	12.5917
XLOC_005619	NIN	38.3543	42.5684	44.298	19.7601	30.3553	34.8931	58.8116	34.8727	35.1417	44.5221	114.575	34.8345
XLOC_005620	PYGL	1.85884	0.549254	8.33933	1.53409	1.16396	0.644582	3.3126	1.12046	2.58133	1.82202	7.63558	3.4286
XLOC_005621	TRIM9	1.04508	1.77199	4.32378	4.33681	6.63958	0.94241	4.29986	1.98446	1.36	6.6917	4.70237	1.93545
XLOC_005622	NID2	0.806286	0.322919	4.78126	0.0398928	0.175275	6.07788	7.82525	29.7535	2.82458	17.0921	4.64259	1.07888
XLOC_005623	TXNDC16	9.27398	8.43663	4.1764	8.33604	13.0015	7.50691	14.0447	8.27092	5.14293	17.4313	7.63933	7.19414
XLOC_005624	ERO1L	9.67838	5.63952	27.995	18.8641	22.2029	28.4213	57.5152	32.4972	26.5324	30.9228	32.2044	12.243
XLOC_005625	GNPNAT1	4.47041	3.0181	9.41739	4.87426	3.47607	2.18513	5.04438	6.45008	6.12938	3.77904	2.81404	5.09211
XLOC_005626	FERMT2	1.62213	0.226032	0	0	0.295001	0.151067	0.233347	0.201257	1.72376	5.37439	4.35934	0.0400997
XLOC_005627	DDHD1	5.91251	10.5368	9.84641	13.5494	18.7812	17.7118	18.1242	12.2101	32.5441	25.8599	31.9272	6.90131
XLOC_005628	BMP4	0.375707	0.0457521	0	0	0.450199	0	0	0.33977	0.552868	0	0.107181	0.230178
XLOC_005629	CNIH	32.8982	23.2091	29.3058	29.7032	32.619	19.2392	18.1906	24.1938	19.9904	21.6934	14.7542	25.4341
XLOC_005630	GMFB	12.5924	10.603	15.7711	22.1387	28.4238	31.8546	22.8135	22.7947	13.5232	24.8575	26.8281	13.2242
XLOC_005631	GCH1	8.00354	7.46321	11.3971	12.4087	10.6747	27.8834	13.1017	26.7568	15.8151	10.7854	14.4435	6.51474
XLOC_005632	WDHD1	7.06041	9.41424	8.94768	7.24207	10.942	3.76705	9.47533	13.6582	5.51542	6.12614	5.46749	9.73379
XLOC_005633	DLGAP5	45.1402	55.4285	8.86722	8.96242	4.78243	0.949848	9.8561	34.143	9.02205	8.14843	3.34978	27.128
